Male,Date,Clipped File Name,Timestamp Start,Timestamp End,Number of Motifs,Any motifs after .5 gap,Other notes
T231,6/30/2022,T231_June_30_2022_26,2h 8m 38s,2h 8m 39s,2,No,
T231,6/30/2022,T231_June_30_2022_27,2h 9m 30s,2h 9m 32s,3,No,
T231,6/30/2022,T231_June_30_2022_28,2h 9m 33s,2h 9m 35s,3,No,
T231,6/30/2022,T231_June_30_2022_29,2h 10m 29s,2h 10m 31s,3,No,
T231,6/30/2022,T231_June_30_2022_30,2h 10m 32s,2h 10m 33s,2,No,
T231,6/30/2022,T231_June_30_2022_31,2h 10m 34s,2h 10m 37s,3,No,
T231,6/30/2022,T231_June_30_2022_32,2h 11m 38s,2h 11m 42s,5,No,
T231,6/30/2022,T231_June_30_2022_33,2h 11m 43s,2h 11m 46s,3,No,
T231,6/30/2022,T231_June_30_2022_34,2h 12m 5s,2h 12m 8s,4,No,
T231,6/30/2022,T231_June_30_2022_35,2h 12m 8s,2h 12m 10s,3,No,
T231,6/30/2022,T231_June_30_2022_36,2h 12m 11s,2h 12m 13s,2,No,
T231,6/30/2022,T231_June_30_2022_37,2h 12m 38s,2h 12m 43s,6,No,
T231,6/30/2022,T231_June_30_2022_38,2h 12m 44s,2h 12m 47s,3,No,
T231,6/30/2022,T231_June_30_2022_39,2h 14m 23s,2h 14m 25s,3,No,
T231,6/30/2022,T231_June_30_2022_40,2h 14m 26s,2h 14m 30s,4,No,
T231,6/30/2022,T231_June_30_2022_41,2h 14m 49s,2h 14m 53s,5,No,
T231,6/30/2022,T231_June_30_2022_42,2h 14m 54s,2h 14m 56s,3,No,
T231,6/30/2022,T231_June_30_2022_43,2h 15m 49s,2h 15m 53s,6,No,
T231,6/30/2022,T231_June_30_2022_44,2h 15m 54s,2h 15m 57s,4,No,
T231,6/30/2022,T231_June_30_2022_45,2h 16m 14s,2h 16m 18s,5,No,
T231,6/30/2022,T231_June_30_2022_46,2h 17m 2s,2h 17m 6s,5,No,
T231,6/30/2022,T231_June_30_2022_47,2h 17m 6s,2h 17m 8s,2,No,
T231,6/30/2022,T231_June_30_2022_48,2h 19m 22s,2h 19m 26s,5,No,
T231,6/30/2022,T231_June_30_2022_49,2h 23m 41s,2h 23m 45s,4,No,
T231_misc_motifs,6/30/2022,NA,NA,NA,1,NA,
T258,7/22/2022,NA,NA,NA,0,NA,Did not sing but had 1 motif
T258_misc_motifs,7/22/2022,NA,NA,NA,1,NA,
T236,1/28/2022,T236_January_28_2022_1,34m 18s,34m 22s,3,No,
T236,1/28/2022,T236_January_28_2022_2,34m 22s,34m 25s,3,No,
T236,1/28/2022,T236_January_28_2022_3,34m 29s,34m 30s,2,No,
T236,1/28/2022,T236_January_28_2022_4,34m 33s,34m 35s,2,Yes,There is a 3rd motif after a >1 sec pause
T236,1/28/2022,T236_January_28_2022_5,34m 37s,34m 39s,2,Yes,There is a 3rd motif after a >1 sec pause
T236,1/28/2022,T236_January_28_2022_6,34m 44s,34m 47s,3,No,
T236,1/28/2022,T236_January_28_2022_7,34m 48s,34m 49s,2,No,
T236,1/28/2022,T236_January_28_2022_8,34m 50s,34m 52s,2,Yes,There is a 3rd motif after a >1 sec pause
T236,1/28/2022,T236_January_28_2022_9,35m 24s,35m 25s,2,No,
T236,1/28/2022,T236_January_28_2022_10,35m 26s,35m 27s,2,No,
T236,1/28/2022,T236_January_28_2022_11,35m 40s,35m 43s,2,No,
T236,1/28/2022,T236_January_28_2022_12,35m 48s,35m 50s,2,No,
T236,1/28/2022,T236_January_28_2022_13,36m 25s,36m 28s,3,No,
T236,1/28/2022,T236_January_28_2022_14,36m 28s,36m 30s,3,No,
T236,1/28/2022,T236_January_28_2022_15,37m 25s,37m 27s,2,No,
T236,1/28/2022,T236_January_28_2022_16,37m 27s,37m 30s,3,No,
T236,1/28/2022,T236_January_28_2022_17,37m 30s,37m 33s,3,No,
T236,1/28/2022,T236_January_28_2022_18,38m 9s,38m 16s,9,No,
T236,1/28/2022,T236_January_28_2022_19,38m 17s,38m 19s,3,No,
T236,1/28/2022,T236_January_28_2022_20,38m 21s,38m 23s,2,No,
T236,1/28/2022,T236_January_28_2022_21,40m 0s,40m 3s,3,No,
T236,1/28/2022,T236_January_28_2022_22,41m 20s,41m 25s,5,No,
T236,1/28/2022,T236_January_28_2022_23,42m 43s,42m 47s,4,No,
T236,1/28/2022,T236_January_28_2022_24,43m 3s,43m 5s,2,No,
T236,1/28/2022,T236_January_28_2022_25,43m 6s,43m 10s,5,No,
T236,1/28/2022,T236_January_28_2022_26,43m 47s,43m 49s,2,No,
T236,1/28/2022,T236_January_28_2022_27,44m 53s,44m 56s,4,No,
T236,1/28/2022,T236_January_28_2022_28,45m 3s,45m 6s,5,No,
T236,1/28/2022,T236_January_28_2022_29,46m 36s,46m 40s,4,No,
T236,1/28/2022,T236_January_28_2022_30,46m 49s,46m 52s,3,Yes,There is a 4th motif after a .62 sec pause
T236,1/28/2022,T236_January_28_2022_31,46m 54s,46m 57s,4,Yes,There are 3 additional motifs after a .64 sec pause
T236,1/28/2022,T236_January_28_2022_32,47m 13s,47m 15s,2,No,
T236,1/28/2022,T236_January_28_2022_33,47m 58s,48m 3s,5,No,
T236,1/28/2022,T236_January_28_2022_34,49m 8s,49m 10s,2,No,
T236,1/28/2022,T236_January_28_2022_35,49m 10s,49m 13s,4,No,
T236,1/28/2022,T236_January_28_2022_36,49m 14s,49m 15s,2,No,
T236,1/28/2022,T236_January_28_2022_37,49m 16s,49m 20s,3,No,
T236,1/28/2022,T236_January_28_2022_38,51m 22s,51m 28s,6,No,
T236,1/28/2022,T236_January_28_2022_39,51m 28s,51m 30s,2,No,
T236,1/28/2022,T236_January_28_2022_40,51m 32s,51m 34s,3,No,
T236,1/28/2022,T236_January_28_2022_41,51m 34s,51m 38s,5,No,
T236,1/28/2022,T236_January_28_2022_42,54m 9s,54m 19s,13,No,
T236,1/28/2022,T236_January_28_2022_43,54m 20s,54m 22s,2,Yes,There is a 3rd motif after a >1 sec pause
T236,1/28/2022,T236_January_28_2022_44,54m 33s,54m 34s,2,No,
T236,1/28/2022,T236_January_28_2022_45,55m 33s,55m 35s,2,Yes,There is a 3rd motif after a .72 pause
T236,1/28/2022,T236_January_28_2022_46,55m 37s,55m 39s,3,Yes,There is a 4th motif after a .64 sec pause
T236,1/28/2022,T236_January_28_2022_47,55m 41s,55m 42s,2,No,
T236,1/28/2022,T236_January_28_2022_48,55m 44s,55m 45s,2,Yes,There is a 3rd motif after a .51 sec pause
T236,1/28/2022,T236_January_28_2022_49,55m 51s,55m 53s,2,No,
T236,1/28/2022,T236_January_28_2022_50,59m 4s,59m 7s,4,No,
T236,1/28/2022,T236_January_28_2022_51,59m 27s,59m 30s,3,No,
T236,1/28/2022,T236_January_28_2022_52,1h 1m 17s,1h 1m 21s,4,No,
T236,1/28/2022,T236_January_28_2022_53,1h 2m 26s,1h 2m 29s,4,No,
T236,1/28/2022,T236_January_28_2022_54,1h 2m 51s,1h 2m 53s,3,No,
T236,1/28/2022,T236_January_28_2022_55,1h 2m 54s,1h 2m 56s,3,No,
T236_misc_motifs,1/28/2022,NA,NA,NA,23,NA,
T229,6/24/2022,T229_June_24_2022_1,2h 0m 39s,2h 0m 42s,2,No,
T229,6/24/2022,T229_June_24_2022_2,2h 0m 42s,2h 0m 44s,2,No,
T229,6/24/2022,T229_June_24_2022_3,2h 2m 2s,2h 2m 5s,2,No,
T229,6/24/2022,T229_June_24_2022_4,2h 6m 21s,2h 6m 26s,4,No,
T229,6/24/2022,T229_June_24_2022_5,2h 6m 27s,2h 6m 29s,2,No,
T229,6/24/2022,T229_June_24_2022_6,2h 6m 30s,2h 6m 34s,3,No,
T229,6/24/2022,T229_June_24_2022_7,2h 6m 53s,2h 6m 57s,3,Yes,There is a 4th motif after a .85 sec pause
T229,6/24/2022,T229_June_24_2022_8,2h 7m 2s,2h 7m 5s,2,No,
T229,6/24/2022,T229_June_24_2022_9,2h 8m 9s,2h 8m 12s,2,No,
T229,6/24/2022,T229_June_24_2022_10,2h 9m 24s,2h 9m 26s,2,Yes,There is a 3rd motif after a .67 sec pause
T229,6/24/2022,T229_June_24_2022_11,2h 15m 34s,2h 15m 39s,4,Yes,There is a 5th motif after a .66 sec pause
T229,6/24/2022,T229_June_24_2022_12,2h 15m 49s,2h 15m 53s,2,Yes,There are 2 additional motifs after a .73 sec pause
T229,6/24/2022,T229_June_24_2022_13,2h 16m 19s,2h 16m 22s,2,Yes,There are 3 additional motifs after a >1 sec pause
T229,6/24/2022,T229_June_24_2022_14,2h 17m 9s,2h 17m 12s,2,No,
T229,6/24/2022,T229_June_24_2022_15,2h 17m 17s,2h 17m 21s,3,No,
T229,6/24/2022,T229_June_24_2022_16,2h 19m 27s,2h 19m 33s,4,No,
T229,6/24/2022,T229_June_24_2022_17,2h 19m 36s,2h 19m 39s,2,No,
T229,6/24/2022,T229_June_24_2022_18,2h 19m 41s,2h 19m 44s,2,Yes,There is a 3rd motif after a .62 sec pause
T229,6/24/2022,T229_June_24_2022_19,2h 21m 4s,2h 21m 10s,4,Yes,"There is a 5th motif after a >1 sec pause, questionable 4th motif"
T229,6/24/2022,T229_June_24_2022_20,2h 21m 14s,2h 21m 16s,2,Yes,There are 2 additional motifs after a >1 sec pause
T229,6/24/2022,T229_June_24_2022_21,2h 23m 28s,2h 23m 31s,2,No,
T229,6/24/2022,T229_June_24_2022_22,2h 24m 18s,2h 24m 22s,3,No,
T229,6/24/2022,T229_June_24_2022_23,2h 24m 22s,2h 24m 25s,2,No,
T229,6/24/2022,T229_June_24_2022_24,2h 24m 26s,2h 24m 29s,3,No,
T229,6/24/2022,T229_June_24_2022_25,2h 24m 31s,2h 24m 33s,2,No,
T229,6/24/2022,T229_June_24_2022_26,2h 24m 40s,2h 24m 43s,3,No,
T229,6/24/2022,T229_June_24_2022_27,2h 27m 43s,2h 27m 47s,3,No,
T229,6/24/2022,T229_June_24_2022_28,2h 27m 51s,2h 27m 54s,3,No,
T229,6/24/2022,T229_June_24_2022_29,2h 28m 3s,2h 28m 6s,3,No,
T229_misc_motifs,6/24/2022,NA,NA,NA,26,NA,
T246,2/5/2022,NA,NA,NA,0,NA,Did not sing
T258,7/16/2022,T258_July_16_2022_1,1h 59m 38s,1h 59m 40s,3,Yes,There is a 4th motif after a .51 sec pause
T258,7/16/2022,T258_July_16_2022_2,2h 16m 2s,2h 16m 5s,2,Yes,There is a 3rd motif after a .62 sec pause
T258,7/16/2022,T258_July_16_2022_3,2h 17m 51s,2h 17m 53s,2,Yes,"There is a 3rd motif after a >1 sec pause, questionable 2nd motif"
T258,7/16/2022,T258_July_16_2022_4,2h 18m 3s,2h 18m 5s,2,No,
T258,7/16/2022,T258_July_16_2022_5,2h 18m 49s,2h 18m 51s,2,Yes,There is a 3rd motif after a .82 sec pause
T258,7/16/2022,T258_July_16_2022_6,2h 26m 24s,2h 26m 26s,2,No,
T258,7/16/2022,T258_July_16_2022_7,2h 27m 16s,2h 27m 20s,3,No,
T258_misc_motifs,7/16/2022,NA,NA,NA,4,NA,
T235,5/7/2022,T235_May_07_2022_1,38m 21s,38m 28s,8,No,
T235,5/7/2022,T235_May_07_2022_2,38m 29s,38m 32s,3,No,
T235,5/7/2022,T235_May_07_2022_3,38m 39s,38m 45s,7,No,
T235,5/7/2022,T235_May_07_2022_4,45m 46s,45m 53s,8,Yes,There is a 9th motif after a .6 sec pause
T235,5/7/2022,T235_May_07_2022_5,45m 56s,45m 57s,2,No,
T235,5/7/2022,T235_May_07_2022_6,46m 10s,46m 15s,4,Yes,There is a 5th motif after a .8 sec pause
T235,5/7/2022,T235_May_07_2022_7,46m 52s,46m 55s,3,Yes,There is a 4th motif after a .64 sec pause
T235,5/7/2022,T235_May_07_2022_8,46m 58s,47m 3s,5,No,
T235,5/7/2022,T235_May_07_2022_9,47m 34s,47m 35s,2,No,
T235,5/7/2022,T235_May_07_2022_10,47m 48s,47m 52s,3,Yes,There is a 4th motif after a .55 sec pause
T235,5/7/2022,T235_May_07_2022_11,47m 56s,47m 58s,2,Yes,There is a 4th motif after a .59 sec pause
T235,5/7/2022,T235_May_07_2022_12,48m 33s,48m 36s,4,No,
T235,5/7/2022,T235_May_07_2022_13,48m 54s,48m 58s,5,No,questionable 5th motif
T235,5/7/2022,T235_May_07_2022_14,48m 58s,49m 0s,2,No,
T235,5/7/2022,T235_May_07_2022_15,49m 0s,49m 2s,2,Yes,There is a 3rd motif after a >1 sec pause
T235,5/7/2022,T235_May_07_2022_16,49m 19s,49m 23s,4,No,
T235,5/7/2022,T235_May_07_2022_17,49m 29s,49m 33s,4,Yes,There is a 5th motif after a .66 sec pause
T235,5/7/2022,T235_May_07_2022_18,49m 58s,50m 0s,3,Yes,There is a 4th motif after a .85 sec pause
T235,5/7/2022,T235_May_07_2022_19,50m 2s,50m 5s,4,Yes,There is a 5th motif after a .73 sec pause
T235,5/7/2022,T235_May_07_2022_20,53m 18s,53m 20s,3,Yes,There is a 4th motif after a .62 sec pause
T235,5/7/2022,T235_May_07_2022_21,55m 16s,55m 22s,6,No,
T235,5/7/2022,T235_May_07_2022_22,57m 21s,57m 26s,5,Yes,There are 3 additional motifs after a .6 sec pause
T235,5/7/2022,T235_May_07_2022_23,59m 6s,59m 13s,7,Yes,There are 2 additional motifs after a .96 sec pause
T235,5/7/2022,T235_May_07_2022_24,59m 26s,59m 31s,4,No,
T235,5/7/2022,T235_May_07_2022_25,59m 39s,59m 41s,2,No,
T235_misc_motifs,5/7/2022,NA,NA,NA,17,NA,
T258,7/20/2022,T258_July_20_2022_1,2h 6m 18s,2h 6m 20s,2,Yes,There is a 3rd motif after a .6 sec pause
T258,7/20/2022,T258_July_20_2022_2,2h 6m 50s,2h 6m 53s,2,Yes,There is a 3rd motif after a .65 sec pause
T258,7/20/2022,T258_July_20_2022_3,2h 7m 1s,2h 7m 3s,2,No,
T258,7/20/2022,T258_July_20_2022_4,2h 7m 13s,2h 7m 15s,2,Yes,There is a 3rd motif after a .94 sec pause
T258,7/20/2022,T258_July_20_2022_5,2h 7m 45s,2h 7m 47s,2,Yes,There is a 3rd motif after a .62 sec pause
T258,7/20/2022,T258_July_20_2022_6,2h 8m 17s,2h 8m 20s,2,No,
T258,7/20/2022,T258_July_20_2022_7,2h 9m 30s,2h 9m 32s,2,No,
T258,7/20/2022,T258_July_20_2022_8,2h 14m 52s,2h 14m 55s,2,Yes,There are 2 additional motifs after a .98 sec pause
T258,7/20/2022,T258_July_20_2022_9,2h 16m 4s,2h 16m 6s,2,Yes,There is a 3rd motif after a .72 pause
T258,7/20/2022,T258_July_20_2022_10,2h 16m 9s,2h 16m 11s,2,No,
T258,7/20/2022,T258_July_20_2022_11,2h 17m 49s,2h 17m 51s,2,Yes,There is a 3rd motif after a >1 sec pause
T258,7/20/2022,T258_July_20_2022_12,2h 18m 27s,2h 18m 29s,2,Yes,There are 2 additional motifs after a .57 sec pause
T258,7/20/2022,T258_July_20_2022_13,2h 18m 44s,2h 18m 48s,3,Yes,There is a 4th motif after a .75 sec pause
T258,7/20/2022,T258_July_20_2022_14,2h 24m 50s,2h 24m 53s,2,No,
T258,7/20/2022,T258_July_20_2022_15,2h 25m 5s,2h 25m 6s,2,Yes,There is a 3rd motif after a .84 sec pause
T258,7/20/2022,T258_July_20_2022_16,2h 25m 38s,2h 25m 42s,3,No,
T258,7/20/2022,T258_July_20_2022_17,2h 26m 6s,2h 26m 10s,3,No,
T258,7/20/2022,T258_July_20_2022_18,2h 26m 47s,2h 26m 50s,2,No,
T258,7/20/2022,T258_July_20_2022_19,2h 28m 51s,2h 28m 53s,2,Yes,There is a 3rd motif after a .62 sec pause
T258_misc_motifs,7/20/2022,NA,NA,NA,22,NA,
T234,6/23/2022,T234_June_23_2022_1,1h 59m 13s,1h 59m 15s,2,Yes,There are 2 additional motifs after a .64 sec pause
T234,6/23/2022,T234_June_23_2022_2,1h 59m 20s,1h 59m 23s,2,No,
T234,6/23/2022,T234_June_23_2022_3,2h 0m 48s,2h 0m 52s,3,No,
T234,6/23/2022,T234_June_23_2022_4,2h 0m53s,2h 0m 55s,2,Yes,There is a 3rd motif after a >1 sec pause
T234,6/23/2022,T234_June_23_2022_5,2h 3m 12s,2h 3m 16s,3,No,
T234,6/23/2022,T234_June_23_2022_6,2h 3m 17s,2h 3m 20s,3,Yes,"noisy, There are 2 additional motifs after a .64 sec pause"
T234,6/23/2022,T234_June_23_2022_7,2h 3m 25s,2h 3m 35s,7,Yes,"There is a an 8th motif after a >1 sec pause, noisy"
T234,6/23/2022,T234_June_23_2022_8,2h 6m 36s,2h 6m 41s,4,No,
T234,6/23/2022,T234_June_23_2022_9,2h 6m 42s,2h 6m 45s,2,No,
T234_misc_motifs,6/23/2022,NA,NA,NA,8,NA,
T244,2/9/2022,T244_February_09_2022_1,29m 59s,30m 3s,5,No,
T244,2/9/2022,T244_February_09_2022_2,30m 23s,30m 29s,6,No,
T244,2/9/2022,T244_February_09_2022_3,30m 30s,30m 32s,2,No,
T244,2/9/2022,T244_February_09_2022_4,40m 54s,41m 1s,7,No,
T244,2/9/2022,T244_February_09_2022_5,41m 1s,41m 3s,2,No,
T244,2/9/2022,T244_February_09_2022_6,46m 39s,46m 43s,4,No,
T244,2/9/2022,T244_February_09_2022_7,47m 15s,47m 21s,7,No,noisy
T244,2/9/2022,T244_February_09_2022_8,47m 32s,47m 36s,4,No,
T244,2/9/2022,T244_February_09_2022_9,49m 54s,49m 58s,4,No,
T244_misc_motifs,2/9/2022,NA,NA,NA,0,NA,
T236,6/10/2022,T236_June_10_2022_1,1h 59m 2s,1h 59m 7s,6,No,
T236,6/10/2022,T236_June_10_2022_2,1h 59m 10s,1h 59m 16s,7,Yes,There are 2 additional motifs after a >1 sec pause
T236,6/10/2022,T236_June_10_2022_3,1h 59m 35s,1h 59m 37s,2,No,
T236,6/10/2022,T236_June_10_2022_4,2h 3m 50s,2h 3m 54s,4,Yes,There is a 5th motif after a .74 sec pause
T236,6/10/2022,T236_June_10_2022_5,2h 7m 15s,2h 7m 22s,7,No,noisy
T236,6/10/2022,T236_June_10_2022_6,2h 8m 23s,2h 8m 25s,2,No,
T236,6/10/2022,T236_June_10_2022_7,2h 8m 25s,2h 8m 30s,6,Yes,"noisy, There are 2 additional motifs after a .57 sec pause"
T236,6/10/2022,T236_June_10_2022_8,2h 19m 30s,2h 19m 32s,2,No,
T236,6/10/2022,T236_June_10_2022_9,2h 19m 33s,2h 19m 35s,2,No,
T236_misc_motifs,6/10/2022,NA,NA,NA,9,NA,
T247,1/26/2022,T247_January_26_2022_1,31m 14s,31m 20s,6,No,
T247,1/26/2022,T247_January_26_2022_2,31m 21s,31m 23s,2,No,
T247,1/26/2022,T247_January_26_2022_3,31m 31s,31m 33s,2,No,
T247,1/26/2022,T247_January_26_2022_4,31m 34s,31m 37s,4,No,questionable intro notes
T247,1/26/2022,T247_January_26_2022_5,31m 39s,31m 43s,4,No,
T247,1/26/2022,T247_January_26_2022_6,31m 45s,31m 49s,4,No,
T247,1/26/2022,T247_January_26_2022_7,31m 49s,31m 51s,2,No,
T247,1/26/2022,T247_January_26_2022_8,31m 51s,31m 53s,2,No,questionable intro notes
T247,1/26/2022,T247_January_26_2022_9,33m 55s,33m 57s,2,No,
T247,1/26/2022,T247_January_26_2022_10,47m 37s,47m 41s,2,No,
T247,1/26/2022,T247_January_26_2022_11,47m 42s,47m 43s,2,No,questionable intro notes
T247,1/26/2022,T247_January_26_2022_12,55m 3s,55m 5s,2,No,questionable intro notes
T247,1/26/2022,T247_January_26_2022_13,55m 6s,55m 7s,2,Yes,"questionable intro notes, There is a 3rd motif after a >1 sec pause"
T247,1/26/2022,T247_January_26_2022_14,55m 24s,55m 26s,2,No,questionable intro notes
T247,1/26/2022,T247_January_26_2022_15,55m 28s,55m 30s,2,Yes,"questionable intro notes, There is a 3rd motif after a .8 sec pause"
T247_misc_motifs,1/26/2022,NA,NA,NA,22,NA,
T243,7/20/2022,T243_July_20_2022_1,1h 59m 51s,1h 59m 58s,6,Yes,There are 2 additional motifs after a >1 sec pause
T243,7/20/2022,T243_July_20_2022_2,2h 1m 59s,2h 2m 7s,8,Yes,There is a 9th motif after a .72 sec pause
T243,7/20/2022,T243_July_20_2022_3,2h 2m 11s,2h 2m 15s,4,No,
T243,7/20/2022,T243_July_20_2022_4,2h 3m 51s,2h 3m 54s,3,Yes,There is a 4th motif after a .9 sec pause
T243,7/20/2022,T243_July_20_2022_5,2h 4m 59s,2h 5m 2s,3,No,
T243,7/20/2022,T243_July_20_2022_6,2h 8m 9s,2h 8m 13s,3,Yes,There are 2 additional motifs after a >1 sec pause
T243,7/20/2022,T243_July_20_2022_7,2h 15m 19s,2h 15m 22s,3,No,
T243,7/20/2022,T243_July_20_2022_8,2h 15m 24s,2h 15m 26s,2,No,
T243,7/20/2022,T243_July_20_2022_9,2h 15m 27s,2h 15m 28s,2,Yes,There are 2 additional motifs after a >1 sec pause
T243,7/20/2022,T243_July_20_2022_10,2h 23m 56s,2h 23m 58s,2,Yes,There is a 3rd motif after a .82 sec pause
T243,7/20/2022,T243_July_20_2022_11,2h 24m 0s,2h 24m 3s,2,No,
T243,7/20/2022,T243_July_20_2022_12,2h 25m 50s,2h 25m 53s,3,Yes,There is a 4th motif after a .9 sec pause
T243_misc_motifs,7/20/2022,NA,NA,NA,17,NA,
T236,4/16/2022,T236_April_16_2022_1,30m 5s,30m 9s,5,Yes,There are 2 motifs after a .6 sec pause
T236,4/16/2022,T236_April_16_2022_2,30m 13s,30m 15s,3,Yes,There are 2 additional motifs after a .68 sec pause
T236,4/16/2022,T236_April_16_2022_3,30m 25s,30m 33s,9,No,noisy
T236,4/16/2022,T236_April_16_2022_4,30m 40s,30m 41s,2,No,
T236,4/16/2022,T236_April_16_2022_5,30m 42s,30m 45s,3,Yes,"noisy, There is a 4th motif after a >1 sec pause"
T236,4/16/2022,T236_April_16_2022_6,31m 38s,31m 41s,4,No,
T236,4/16/2022,T236_April_16_2022_7,31m 42s,31m 46s,4,No,noisy
T236,4/16/2022,T236_April_16_2022_8,32m 16s,32m 18s,2,No,
T236,4/16/2022,T236_April_16_2022_9,32m 20s,32m 21s,2,No,
T236,4/16/2022,T236_April_16_2022_10,32m 46s,32m 48s,2,No,
T236,4/16/2022,T236_April_16_2022_11,32m 49s,32m 50s,2,No,
T236,4/16/2022,T236_April_16_2022_12,32m 51s,32m 54s,4,No,
T236,4/16/2022,T236_April_16_2022_13,33m 53s,33m 57s,4,No,
T236,4/16/2022,T236_April_16_2022_14,33m 58s,34m 1s,3,Yes,There are 2 additional motifs after a >1 sec pause
T236,4/16/2022,T236_April_16_2022_15,36m 50s,36m 57s,8,No,noisy
T236,4/16/2022,T236_April_16_2022_16,36m 57s,37m 0s,3,No,noisy
T236,4/16/2022,T236_April_16_2022_17,39m 43s,39m 45s,3,Yes,There is a 4th motif after a .9 sec pause
T236,4/16/2022,T236_April_16_2022_18,39m 47s,39m 50s,3,No,
T236,4/16/2022,T236_April_16_2022_19,39m 57s,40m 1s,3,No,
T236,4/16/2022,T236_April_16_2022_20,41m 24s,41m 29s,5,No,
T236,4/16/2022,T236_April_16_2022_21,43m 25s,43m 33s,9,No,
T236,4/16/2022,T236_April_16_2022_22,46m 5s,46m 8s,3,No,
T236,4/16/2022,T236_April_16_2022_23,46m 9s,46m 14s,6,No,noisy
T236,4/16/2022,T236_April_16_2022_24,47m 10s,47m 16s,7,No,
T236,4/16/2022,T236_April_16_2022_25,47m 23s,47m 29s,8,No,
T236,4/16/2022,T236_April_16_2022_26,48m 37s,48m 42s,7,No,
T236,4/16/2022,T236_April_16_2022_27,49m 28s,49m 35s,6,No,
T236,4/16/2022,T236_April_16_2022_28,49m 55s,50m 1s,7,No,
T236,4/16/2022,T236_April_16_2022_29,51m 35s,51m 40s,7,No,
T236,4/16/2022,T236_April_16_2022_30,55m 48s,55m 54s,7,No,
T236,4/16/2022,T236_April_16_2022_31,55m 55s,55m 56s,2,Yes,There are 3 additional motifs after a .67 sec pause
T236,4/16/2022,T236_April_16_2022_32,56m 1s,56m 3s,3,Yes,There is a 4th motif after a >1 sec pause
T236,4/16/2022,T236_April_16_2022_33,56m 7s,56m 8s,2,No,
T236,4/16/2022,T236_April_16_2022_34,57m 3s,57m 8s,6,Yes,"There are 3 additional motifs after a .73 sec pause, noisy"
T236,4/16/2022,T236_April_16_2022_35,57m 12s,57m 13s,2,Yes,There is a 3rd motif after a >1 sec pause
T236_misc_motifs,4/16/2022,NA,NA,NA,25,NA,
T258,7/12/2022,T258_July_12_2022_1,2h 7m 22s,2h 7m 25s,2,Yes,There is a 3rd motif after a >1 sec pause
T258,7/12/2022,T258_July_12_2022_2,2h 8m 43s,2h 8m 46s,2,No,
T258,7/12/2022,T258_July_12_2022_3,2h 8m 46s,2h 8m 48s,2,No,
T258,7/12/2022,T258_July_12_2022_4,2h 14m 47s,2h 14m 50s,3,Yes,There is a 4th motif after a .6 sec pause
T258,7/12/2022,T258_July_12_2022_5,2h 15m 20s,2h 15m 22s,2,Yes,There are 2 additional motifs after a .68 sec pause
T258,7/12/2022,T258_July_12_2022_6,2h 16m 48s,2h 16m 51s,2,Yes,There are 4 additional motiifs after a .6 sec pause
T258,7/12/2022,T258_July_12_2022_7,2h 17m 29s,2h 17m 33s,3,No,
T258,7/12/2022,T258_July_12_2022_8,2h 17m 52s,2h 17m 55s,3,Yes,There is a 4th motif after a .75 sec pause
T258,7/12/2022,T258_July_12_2022_9,2h 18m 15s,2h 18m 17s,2,Yes,There is a 3rd motif after a .88 sec pause
T258,7/12/2022,T258_July_12_2022_10,2h 22m 0s,2h 22m 2s,2,No,
T258,7/12/2022,T258_July_12_2022_11,2h 22m 7s,2h 22m 11s,4,No,
T258,7/12/2022,T258_July_12_2022_12,2h 22m 40s,2h 22m 42s,2,Yes,There is a 3rd motif after a .58 sec pause
T258,7/12/2022,T258_July_12_2022_13,2h 22m 50s,2h 22m 53s,2,No,
T258,7/12/2022,T258_July_12_2022_14,2h 22m 53s,2h 22m 55s,2,No,
T258,7/12/2022,T258_July_12_2022_15,2h 23m 28s,2h 23m 20s,2,No,
T258,7/12/2022,T258_July_12_2022_16,2h 23m 56s,2h 23m 59s,2,No,
T258,7/12/2022,T258_July_12_2022_17,2h 23m 59s,2h 24m 1s,2,No,
T258,7/12/2022,T258_July_12_2022_18,2h 24m 16s,2h 24m 18s,2,No,
T258,7/12/2022,T258_July_12_2022_19,2h 24m 18s,2h 24m 20s,2,No,
T258,7/12/2022,T258_July_12_2022_20,2h 25m 0s,2h 25m 3s,2,No,
T258,7/12/2022,T258_July_12_2022_21,2h 25m 3s,2h 25m 5s,2,Yes,There is a 3rd motif after a .65 sec pause
T258,7/12/2022,T258_July_12_2022_22,2h 26m 28s,2h 26m 32s,4,Yes,There is a 5th motif after a .9 sec pause
T258,7/12/2022,T258_July_12_2022_23,2h 26m 45s,2h 26m 49s,3,No,
T258,7/12/2022,T258_July_12_2022_24,2h 27m 7s,2h 27m 10s,3,No,
T258_misc_motifs,7/12/2022,NA,NA,NA,14,NA,
T231,2/21/2022,T231_February_21_2022_1,35m 8s,35m 11s,3,Yes,There is a 4th motif after a .73 sec pause
T231,2/21/2022,T231_February_21_2022_2,35m 35s,35m 38s,4,No,
T231,2/21/2022,T231_February_21_2022_3,35m 40s,35m 41s,2,Yes,There is a 3rd motif after a >1 sec pause
T231,2/21/2022,T231_February_21_2022_4,35m 44s,35m 46s,2,No,
T231,2/21/2022,T231_February_21_2022_5,36m 8s,36m 11s,3,No,
T231,2/21/2022,T231_February_21_2022_6,36m 12s,36m 14s,2,No,
T231,2/21/2022,T231_February_21_2022_7,36m 14s,36m 15s,2,No,
